"","x","y","type"
"95",0.00823127885966673,0.0745168360231122,"rf_glm"
"96",0.00823127885966673,0.0749153217772465,"rf_glm"
"97",0.00863280465769926,0.0759115361625822,"rf_glm"
"98",0.00863280465769926,0.0777047220561865,"rf_glm"
"99",0.0094358562537643,0.0794979079497908,"rf_glm"
"100",0.00963661915278057,0.0804941223351265,"rf_glm"
"101",0.00983738205179683,0.0820880653516637,"rf_glm"
"102",0.0104396707488456,0.0844789798764694,"rf_glm"
"103",0.0106404336478619,0.0860729228930066,"rf_glm"
"104",0.0106404336478619,0.0872683801554094,"rf_glm"
"105",0.0106404336478619,0.0878661087866109,"rf_glm"
"106",0.0110419594458944,0.0890615660490137,"rf_glm"
"107",0.0112427223449107,0.089460051803148,"rf_glm"
"108",0.0116442481429432,0.0910539948196852,"rf_glm"
"109",0.012246536839992,0.0922494520820881,"rf_glm"
"110",0.0128488255370408,0.0936441522215581,"rf_glm"
"111",0.013049588436057,0.0948396094839609,"rf_glm"
"112",0.0132503513350733,0.0964335525004981,"rf_glm"
"113",0.0132503513350733,0.097629009762901,"rf_glm"
"114",0.0136518771331058,0.0988244670253038,"rf_glm"
"115",0.0142541658301546,0.100019924287707,"rf_glm"
"116",0.0144549287291708,0.102012353058378,"rf_glm"
"117",0.0144549287291708,0.103407053197848,"rf_glm"
"118",0.0148564545272034,0.104602510460251,"rf_glm"
"119",0.0148564545272034,0.106594939230922,"rf_glm"
"120",0.0150572174262196,0.108985853755728,"rf_glm"
"121",0.0150572174262196,0.110181311018131,"rf_glm"
"122",0.0152579803252359,0.111974496911735,"rf_glm"
"123",0.0158602690222847,0.113169954174138,"rf_glm"
"124",0.0162617948203172,0.114763897190675,"rf_glm"
"125",0.0162617948203172,0.116756325961347,"rf_glm"
"126",0.0162617948203172,0.119545726240287,"rf_glm"
"127",0.0162617948203172,0.120940426379757,"rf_glm"
"128",0.0162617948203172,0.122335126519227,"rf_glm"
"129",0.016864083517366,0.12353058378163,"rf_glm"
"130",0.0170648464163823,0.124526798166966,"rf_glm"
"131",0.0174663722144148,0.125523012552301,"rf_glm"
"132",0.0178678980124473,0.126718469814704,"rf_glm"
"133",0.0180686609114636,0.128312412831241,"rf_glm"
"134",0.0182694238104798,0.129906355847778,"rf_glm"
"135",0.0184701867094961,0.131699541741383,"rf_glm"
"136",0.0186709496085123,0.133891213389121,"rf_glm"
"137",0.0186709496085123,0.134887427774457,"rf_glm"
"138",0.0188717125075286,0.13608288503686,"rf_glm"
"139",0.0190724754065449,0.13747758517633,"rf_glm"
"140",0.0192732383055611,0.138673042438733,"rf_glm"
"141",0.0196747641035937,0.14026698545527,"rf_glm"
"142",0.0198755270026099,0.141860928471807,"rf_glm"
"143",0.0198755270026099,0.142657899980076,"rf_glm"
"144",0.0202770528006424,0.14305638573421,"rf_glm"
"145",0.0204778156996587,0.144052600119546,"rf_glm"
"146",0.020678578598675,0.145646543136083,"rf_glm"
"147",0.0210801043967075,0.148236700537956,"rf_glm"
"148",0.0212808672957237,0.150428372185694,"rf_glm"
"149",0.0220839188917888,0.153018529587567,"rf_glm"
"150",0.0224854446898213,0.155010958358239,"rf_glm"
"151",0.0224854446898213,0.156206415620642,"rf_glm"
"152",0.0232884962858864,0.157800358637179,"rf_glm"
"153",0.0238907849829352,0.159195058776649,"rf_glm"
"154",0.0240915478819514,0.161386730424387,"rf_glm"
"155",0.0242923107809677,0.163179916317992,"rf_glm"
"156",0.0246938365790002,0.164574616457462,"rf_glm"
"157",0.0248945994780165,0.166168559473999,"rf_glm"
"158",0.0250953623770327,0.167762502490536,"rf_glm"
"159",0.0256976510740815,0.170352659892409,"rf_glm"
"160",0.026099176872114,0.171946602908946,"rf_glm"
"161",0.0267014655691628,0.172942817294282,"rf_glm"
"162",0.0269022284681791,0.174337517433752,"rf_glm"
"163",0.0279060429632604,0.175931460450289,"rf_glm"
"164",0.0283075687612929,0.178123132098027,"rf_glm"
"165",0.0287090945593254,0.180514046622833,"rf_glm"
"166",0.0297129090544067,0.182506475393505,"rf_glm"
"167",0.0297129090544067,0.183901175532975,"rf_glm"
"168",0.0301144348524393,0.184299661287109,"rf_glm"
"169",0.0307167235494881,0.185295875672445,"rf_glm"
"170",0.0317205380445694,0.186690575811915,"rf_glm"
"171",0.0319213009435856,0.18908149033672,"rf_glm"
"172",0.0323228267416181,0.19187089061566,"rf_glm"
"173",0.0325235896406344,0.193265590755131,"rf_glm"
"174",0.0325235896406344,0.194461048017533,"rf_glm"
"175",0.0333266412366995,0.195855748157003,"rf_glm"
"176",0.0335274041357157,0.197250448296473,"rf_glm"
"177",0.0339289299337482,0.198645148435943,"rf_glm"
"178",0.0343304557317808,0.200438334329548,"rf_glm"
"179",0.034531218630797,0.201633791591951,"rf_glm"
"180",0.034531218630797,0.203028491731421,"rf_glm"
"181",0.0351335073278458,0.203825463239689,"rf_glm"
"182",0.0357357960248946,0.205817892010361,"rf_glm"
"183",0.0363380847219434,0.208009563658099,"rf_glm"
"184",0.0367396105199759,0.209005778043435,"rf_glm"
"185",0.0371411363180084,0.209802749551704,"rf_glm"
"186",0.037542662116041,0.212392906953576,"rf_glm"
"187",0.0385464766111223,0.213986849970114,"rf_glm"
"188",0.0385464766111223,0.215580792986651,"rf_glm"
"189",0.0389480024091548,0.217573221757322,"rf_glm"
"190",0.0399518169042361,0.218768679019725,"rf_glm"
"191",0.0399518169042361,0.220561864913329,"rf_glm"
"192",0.0405541056012849,0.222355050806934,"rf_glm"
"193",0.0407548685003011,0.225742179717075,"rf_glm"
"194",0.0411563942983337,0.226937636979478,"rf_glm"
"195",0.0417586829953825,0.228531579996015,"rf_glm"
"196",0.0427624974904638,0.230324765889619,"rf_glm"
"197",0.0433647861875125,0.231520223152022,"rf_glm"
"198",0.0435655490865288,0.233114166168559,"rf_glm"
"199",0.0439670748845613,0.235505080693365,"rf_glm"
"200",0.0445693635816101,0.237696752341104,"rf_glm"
"201",0.0449708893796426,0.23869296672644,"rf_glm"
"202",0.0451716522786589,0.241083881251245,"rf_glm"
"203",0.045974703874724,0.243275552898984,"rf_glm"
"204",0.0465769925717727,0.244670253038454,"rf_glm"
"205",0.046777755470789,0.246463438932058,"rf_glm"
"206",0.0469785183698053,0.248057381948595,"rf_glm"
"207",0.0477815699658703,0.249452082088065,"rf_glm"
"208",0.0487853844609516,0.251444510858737,"rf_glm"
"209",0.0493876731580004,0.252839210998207,"rf_glm"
"210",0.0501907247540654,0.255030882645945,"rf_glm"
"211",0.050592250552098,0.256624825662483,"rf_glm"
"212",0.0509937763501305,0.25821876867902,"rf_glm"
"213",0.0519975908452118,0.260211197449691,"rf_glm"
"214",0.0532021682393094,0.26240286909743,"rf_glm"
"215",0.0536036940373419,0.262801354851564,"rf_glm"
"216",0.0542059827343907,0.264196054991034,"rf_glm"
"217",0.0550090343304557,0.26519226937637,"rf_glm"
"218",0.0568159004216021,0.267383941024108,"rf_glm"
"219",0.0570166633206183,0.268977884040646,"rf_glm"
"220",0.0576189520176671,0.271169555688384,"rf_glm"
"221",0.0580204778156997,0.273161984459056,"rf_glm"
"222",0.059024292310781,0.274357441721458,"rf_glm"
"223",0.0596265810078298,0.275752141860928,"rf_glm"
"224",0.0600281068058623,0.278342299262801,"rf_glm"
"225",0.0608311584019273,0.280135485156406,"rf_glm"
"226",0.0614334470989761,0.281330942418809,"rf_glm"
"227",0.0630395502911062,0.28332337118948,"rf_glm"
"228",0.0640433647861875,0.285116557083084,"rf_glm"
"229",0.0640433647861875,0.287308228730823,"rf_glm"
"230",0.0646456534832363,0.28890217174736,"rf_glm"
"231",0.0652479421802851,0.29029687188683,"rf_glm"
"232",0.0656494679783176,0.29308627216577,"rf_glm"
"233",0.0672555711704477,0.294680215182307,"rf_glm"
"234",0.0678578598674965,0.295676429567643,"rf_glm"
"235",0.0690624372615941,0.297668858338314,"rf_glm"
"236",0.0698654888576591,0.299860529986053,"rf_glm"
"237",0.0706685404537242,0.301852958756724,"rf_glm"
"238",0.0708693033527404,0.303048416019127,"rf_glm"
"239",0.0714715920497892,0.306634787806336,"rf_glm"
"240",0.072073880746838,0.308029487945806,"rf_glm"
"241",0.0730776952419193,0.310221159593545,"rf_glm"
"242",0.0744830355350331,0.313209802749552,"rf_glm"
"243",0.0752860871310982,0.315002988643156,"rf_glm"
"244",0.075888375828147,0.317593146045029,"rf_glm"
"245",0.0768921903232283,0.319187089061566,"rf_glm"
"246",0.0780967677173258,0.321179517832237,"rf_glm"
"247",0.0782975306163421,0.322574217971707,"rf_glm"
"248",0.0793013451114234,0.32516437537358,"rf_glm"
"249",0.080505922505521,0.326957561267185,"rf_glm"
"250",0.081308974101586,0.329149232914923,"rf_glm"
"251",0.0829150772937161,0.330543933054393,"rf_glm"
"252",0.0839188917887974,0.332934847579199,"rf_glm"
"253",0.08432041758683,0.335525004981072,"rf_glm"
"254",0.0853242320819113,0.338314405260012,"rf_glm"
"255",0.0863280465769926,0.340506076907751,"rf_glm"
"256",0.0867295723750251,0.341900777047221,"rf_glm"
"257",0.0869303352740414,0.343295477186691,"rf_glm"
"258",0.0879341497691227,0.345686391711496,"rf_glm"
"259",0.0887372013651877,0.347878063359235,"rf_glm"
"260",0.088937964264204,0.350667463638175,"rf_glm"
"261",0.0903433045573178,0.352659892408846,"rf_glm"
"262",0.0913471190523991,0.354054592548316,"rf_glm"
"263",0.0923509335474804,0.355648535564854,"rf_glm"
"264",0.0929532222445292,0.357640964335525,"rf_glm"
"265",0.0931539851435455,0.358836421597928,"rf_glm"
"266",0.093555510941578,0.362024307631002,"rf_glm"
"267",0.0937562738405943,0.364016736401674,"rf_glm"
"268",0.0941577996386268,0.366806136680614,"rf_glm"
"269",0.0951616141337081,0.368798565451285,"rf_glm"
"270",0.0957639028307569,0.371986451484359,"rf_glm"
"271",0.0963661915278057,0.374775851763299,"rf_glm"
"272",0.0975707689219032,0.376768280533971,"rf_glm"
"273",0.098173057618952,0.38035465232118,"rf_glm"
"274",0.0983738205179683,0.381948595337717,"rf_glm"
"275",0.0991768721140333,0.383741781231321,"rf_glm"
"276",0.0993776350130496,0.385335724247858,"rf_glm"
"277",0.101385264003212,0.387128910141462,"rf_glm"
"278",0.102188315599277,0.388722853158,"rf_glm"
"279",0.102389078498294,0.389519824666268,"rf_glm"
"280",0.103593655892391,0.390715281928671,"rf_glm"
"281",0.104998996185505,0.391910739191074,"rf_glm"
"282",0.106203573579602,0.394102410838813,"rf_glm"
"283",0.107608913872716,0.396493325363618,"rf_glm"
"284",0.108010439670749,0.399282725642558,"rf_glm"
"285",0.108813491266814,0.400876668659095,"rf_glm"
"286",0.110218831559928,0.403865311815103,"rf_glm"
"287",0.110419594458944,0.405260011954573,"rf_glm"
"288",0.111624171853042,0.407451683602311,"rf_glm"
"289",0.111624171853042,0.409045626618848,"rf_glm"
"290",0.112025697651074,0.410639569635386,"rf_glm"
"291",0.113230275045172,0.412034269774856,"rf_glm"
"292",0.114234089540253,0.414225941422594,"rf_glm"
"293",0.115840192732383,0.416019127316198,"rf_glm"
"294",0.116844007227464,0.417413827455668,"rf_glm"
"295",0.117044770126481,0.41940625622634,"rf_glm"
"296",0.117245533025497,0.421398684997011,"rf_glm"
"297",0.118249347520578,0.423391113767683,"rf_glm"
"298",0.11925316201566,0.424785813907153,"rf_glm"
"299",0.119855450712708,0.428372185694361,"rf_glm"
"300",0.120256976510741,0.429766885833831,"rf_glm"
"301",0.121461553904838,0.430364614465033,"rf_glm"
"302",0.122866894197952,0.431560071727436,"rf_glm"
"303",0.123870708693034,0.43335325762104,"rf_glm"
"304",0.12407147159205,0.435146443514644,"rf_glm"
"305",0.125075286087131,0.43753735803945,"rf_glm"
"306",0.126480626380245,0.439928272564256,"rf_glm"
"307",0.12728367797631,0.440725244072524,"rf_glm"
"308",0.128287492471391,0.442717672843196,"rf_glm"
"309",0.129492069865489,0.443713887228532,"rf_glm"
"310",0.130897410158603,0.447101016138673,"rf_glm"
"311",0.131901224653684,0.449890416417613,"rf_glm"
"312",0.132704276249749,0.451882845188285,"rf_glm"
"313",0.134310379441879,0.453875273958956,"rf_glm"
"314",0.135514956835977,0.455469216975493,"rf_glm"
"315",0.136518771331058,0.456863917114963,"rf_glm"
"316",0.137723348725156,0.460649531779239,"rf_glm"
"317",0.139329451917286,0.462243474795776,"rf_glm"
"318",0.140132503513351,0.463239689181112,"rf_glm"
"319",0.141337080907448,0.464435146443515,"rf_glm"
"320",0.142742421200562,0.466626818091253,"rf_glm"
"321",0.143746235695643,0.468619246861925,"rf_glm"
"322",0.144147761493676,0.470611675632596,"rf_glm"
"323",0.145151575988757,0.473002590157402,"rf_glm"
"324",0.146757679180887,0.474596533173939,"rf_glm"
"325",0.14715920497892,0.476987447698745,"rf_glm"
"326",0.148163019474001,0.478979876469416,"rf_glm"
"327",0.149568359767115,0.480374576608886,"rf_glm"
"328",0.150772937161213,0.482964734010759,"rf_glm"
"329",0.152379040353343,0.484359434150229,"rf_glm"
"330",0.153182091949408,0.486551105797968,"rf_glm"
"331",0.154587432242522,0.488145048814505,"rf_glm"
"332",0.15518972093957,0.489340506076908,"rf_glm"
"333",0.155792009636619,0.490735206216378,"rf_glm"
"334",0.156595061232684,0.492727634987049,"rf_glm"
"335",0.157799638626782,0.494520820880654,"rf_glm"
"336",0.158401927323831,0.498107192667862,"rf_glm"
"337",0.159204978919896,0.499501892807332,"rf_glm"
"338",0.161614133708091,0.502291293086272,"rf_glm"
"339",0.163019474001205,0.504482964734011,"rf_glm"
"340",0.164424814294318,0.505877664873481,"rf_glm"
"341",0.166231680385465,0.507272365012951,"rf_glm"
"342",0.167235494880546,0.509862522414824,"rf_glm"
"343",0.168440072274644,0.512452679816697,"rf_glm"
"344",0.169243123870709,0.514245865710301,"rf_glm"
"345",0.169644649668741,0.515839808726838,"rf_glm"
"346",0.171451515759888,0.518230723251644,"rf_glm"
"347",0.172254567355953,0.520422394899382,"rf_glm"
"348",0.174663722144148,0.522414823670054,"rf_glm"
"349",0.174864485043164,0.525204223948994,"rf_glm"
"350",0.175667536639229,0.528192867105001,"rf_glm"
"351",0.177675165629392,0.530783024506874,"rf_glm"
"352",0.177875928528408,0.532576210400478,"rf_glm"
"353",0.179682794619554,0.534767882048217,"rf_glm"
"354",0.180084320417587,0.536361825064754,"rf_glm"
"355",0.180887372013652,0.537756525204224,"rf_glm"
"356",0.182292712306766,0.539549711097828,"rf_glm"
"357",0.183296526801847,0.541342896991433,"rf_glm"
"358",0.184701867094961,0.543335325762104,"rf_glm"
"359",0.186508733186107,0.54572624028691,"rf_glm"
"360",0.188114836378237,0.546523211795178,"rf_glm"
"361",0.190523991166432,0.547718669057581,"rf_glm"
"362",0.191327042762497,0.548914126319984,"rf_glm"
"363",0.191527805661514,0.550508069336521,"rf_glm"
"364",0.192531620156595,0.552102012353058,"rf_glm"
"365",0.194137723348725,0.553098226738394,"rf_glm"
"366",0.195342300742823,0.554891412631998,"rf_glm"
"367",0.196346115237904,0.555688384140267,"rf_glm"
"368",0.197349929732985,0.557481570033871,"rf_glm"
"369",0.198755270026099,0.558477784419207,"rf_glm"
"370",0.19975908452118,0.55967324168161,"rf_glm"
"371",0.201565950612327,0.560470213189878,"rf_glm"
"372",0.203573579602489,0.562064156206416,"rf_glm"
"373",0.205380445693636,0.563658099222953,"rf_glm"
"374",0.206585023087733,0.56525204223949,"rf_glm"
"375",0.207588837582815,0.567842199641363,"rf_glm"
"376",0.207789600481831,0.569834628412034,"rf_glm"
"377",0.208191126279863,0.571030085674437,"rf_glm"
"378",0.209797229471994,0.571627814305639,"rf_glm"
"379",0.210600281068059,0.573421000199243,"rf_glm"
"380",0.212005621361172,0.574815700338713,"rf_glm"
"381",0.212808672957238,0.575811914724049,"rf_glm"
"382",0.213410961654286,0.578402072125922,"rf_glm"
"383",0.215418590644449,0.58059374377366,"rf_glm"
"384",0.217626982533628,0.582187686790197,"rf_glm"
"385",0.219433848624774,0.58477784419207,"rf_glm"
"386",0.21963461152379,0.586969515839809,"rf_glm"
"387",0.221039951816904,0.588762701733413,"rf_glm"
"388",0.222445292110018,0.589958158995816,"rf_glm"
"389",0.222846817908051,0.591153616258219,"rf_glm"
"390",0.226059024292311,0.593544530783024,"rf_glm"
"391",0.227263601686408,0.59593544530783,"rf_glm"
"392",0.22826741618149,0.598127116955569,"rf_glm"
"393",0.228668941979522,0.59872484558677,"rf_glm"
"394",0.230275045171652,0.600318788603307,"rf_glm"
"395",0.230877333868701,0.602510460251046,"rf_glm"
"396",0.232081911262799,0.604502889021717,"rf_glm"
"397",0.234089540252961,0.606096832038255,"rf_glm"
"398",0.235896406344108,0.607491532177725,"rf_glm"
"399",0.236900220839189,0.60848774656306,"rf_glm"
"400",0.237703272435254,0.610280932456665,"rf_glm"
"401",0.238305561132303,0.612273361227336,"rf_glm"
"402",0.2395101385264,0.613668061366806,"rf_glm"
"403",0.241517767516563,0.614863518629209,"rf_glm"
"404",0.242320819112628,0.617055190276948,"rf_glm"
"405",0.243525396506726,0.617254433154015,"rf_glm"
"406",0.244930736799839,0.618649133293485,"rf_glm"
"407",0.245533025496888,0.620641562064156,"rf_glm"
"408",0.246536839991969,0.622235505080693,"rf_glm"
"409",0.247339891588035,0.623032476588962,"rf_glm"
"410",0.248544468982132,0.625024905359633,"rf_glm"
"411",0.250150572174262,0.626618848376171,"rf_glm"
"412",0.251154386669344,0.627415819884439,"rf_glm"
"413",0.251756675366392,0.630603705917513,"rf_glm"
"414",0.253362778558522,0.631400677425782,"rf_glm"
"415",0.253764304356555,0.632596134688185,"rf_glm"
"416",0.254768118851636,0.634389320581789,"rf_glm"
"417",0.256374222043766,0.636182506475394,"rf_glm"
"418",0.257378036538848,0.637776449491931,"rf_glm"
"419",0.258181088134913,0.639370392508468,"rf_glm"
"420",0.258582613932945,0.640366606893804,"rf_glm"
"421",0.259787191327043,0.642359035664475,"rf_glm"
"422",0.261192531620157,0.643355250049811,"rf_glm"
"423",0.262196346115238,0.644550707312214,"rf_glm"
"424",0.264003212206384,0.645148435943415,"rf_glm"
"425",0.266010841196547,0.646343893205818,"rf_glm"
"426",0.268018470186709,0.647539350468221,"rf_glm"
"427",0.269825336277856,0.649332536361825,"rf_glm"
"428",0.270628387873921,0.651324965132496,"rf_glm"
"429",0.272234491066051,0.652719665271967,"rf_glm"
"430",0.274242120056214,0.655309822673839,"rf_glm"
"431",0.276450511945392,0.656704522813309,"rf_glm"
"432",0.277454326440474,0.657899980075712,"rf_glm"
"433",0.27926119253162,0.659095437338115,"rf_glm"
"434",0.281268821521783,0.661087866108787,"rf_glm"
"435",0.281469584420799,0.661884837617055,"rf_glm"
"436",0.28247339891588,0.664873480773062,"rf_glm"
"437",0.283677976309978,0.667463638174935,"rf_glm"
"438",0.286287893997189,0.668459852560271,"rf_glm"
"439",0.287090945593254,0.670452281330942,"rf_glm"
"440",0.288295522987352,0.672245467224547,"rf_glm"
"441",0.28950010038145,0.67344092448695,"rf_glm"
"442",0.290503914876531,0.675433353257621,"rf_glm"
"443",0.292110018068661,0.677027296274158,"rf_glm"
"444",0.294117647058824,0.679218967921897,"rf_glm"
"445",0.294920698654889,0.68180912532377,"rf_glm"
"446",0.296526801847019,0.683004582586173,"rf_glm"
"447",0.298935956635214,0.68459852560271,"rf_glm"
"448",0.300542059827344,0.685793982865113,"rf_glm"
"449",0.302750451716523,0.686790197250448,"rf_glm"
"450",0.303553503312588,0.688384140266985,"rf_glm"
"451",0.305159606504718,0.688981868898187,"rf_glm"
"452",0.305962658100783,0.689978083283523,"rf_glm"
"453",0.307568761292913,0.691173540545926,"rf_glm"
"454",0.308974101586027,0.692368997808328,"rf_glm"
"455",0.310981730576189,0.694162183701933,"rf_glm"
"456",0.31258783376832,0.694959155210201,"rf_glm"
"457",0.31419393696045,0.69715082685794,"rf_glm"
"458",0.315398514354547,0.69854552699741,"rf_glm"
"459",0.317004617546677,0.699740984259813,"rf_glm"
"460",0.318409957839791,0.702131898784618,"rf_glm"
"461",0.320016061031921,0.703526598924088,"rf_glm"
"462",0.321019875527003,0.705319784817693,"rf_glm"
"463",0.322023690022084,0.707710699342499,"rf_glm"
"464",0.323027504517165,0.709503885236103,"rf_glm"
"465",0.324633607709295,0.710500099621439,"rf_glm"
"466",0.327444288295523,0.711695556883841,"rf_glm"
"467",0.329652680184702,0.713289499900379,"rf_glm"
"468",0.332262597871913,0.715879657302251,"rf_glm"
"469",0.334872515559125,0.717274357441721,"rf_glm"
"470",0.336880144549287,0.718469814704124,"rf_glm"
"471",0.338486247741417,0.719864514843594,"rf_glm"
"472",0.340694639630596,0.721259214983064,"rf_glm"
"473",0.342300742822726,0.722056186491333,"rf_glm"
"474",0.344709897610922,0.723450886630803,"rf_glm"
"475",0.345713712106003,0.72504482964734,"rf_glm"
"476",0.347119052399117,0.727236501295079,"rf_glm"
"477",0.348725155591247,0.729029687188683,"rf_glm"
"478",0.351134310379442,0.73062363020522,"rf_glm"
"479",0.352539650672556,0.731420601713489,"rf_glm"
"480",0.353141939369604,0.732616058975892,"rf_glm"
"481",0.353744228066653,0.73341303048416,"rf_glm"
"482",0.355751857056816,0.735006973500697,"rf_glm"
"483",0.356554908652881,0.7362024307631,"rf_glm"
"484",0.357960248945995,0.737198645148436,"rf_glm"
"485",0.358964063441076,0.738194859533772,"rf_glm"
"486",0.360570166633206,0.739390316796175,"rf_glm"
"487",0.364384661714515,0.74038653118151,"rf_glm"
"488",0.366392290704678,0.742578202829249,"rf_glm"
"489",0.367596868098775,0.743574417214585,"rf_glm"
"490",0.369002208391889,0.745168360231122,"rf_glm"
"491",0.370809074483036,0.746762303247659,"rf_glm"
"492",0.372214414776149,0.747758517632995,"rf_glm"
"493",0.373418992170247,0.74875473201833,"rf_glm"
"494",0.375627384059426,0.749950189280733,"rf_glm"
"495",0.378036538847621,0.752141860928472,"rf_glm"
"496",0.379441879140735,0.753138075313807,"rf_glm"
"497",0.381248745231881,0.75433353257621,"rf_glm"
"498",0.383256374222044,0.755528989838613,"rf_glm"
"499",0.384661714515158,0.756923689978083,"rf_glm"
"500",0.385264003212206,0.757322175732218,"rf_glm"
"501",0.387873920899418,0.757919904363419,"rf_glm"
"502",0.388877735394499,0.760510061765292,"rf_glm"
"503",0.390684601485645,0.761904761904762,"rf_glm"
"504",0.391889178879743,0.763299462044232,"rf_glm"
"505",0.392692230475808,0.764694162183702,"rf_glm"
"506",0.394298333667938,0.766088862323172,"rf_glm"
"507",0.395101385264003,0.767085076708508,"rf_glm"
